Time,Round,Picture_Number,Location,Zone,Environment,Tide,Lux_200,Lux_0,Sky_Glow,Species_Richness,Mobile_Sp_Abundance,Mobile_Sp_Richness,Sessile_Sp_Abundance,Sessile_Sp_Richness,Algal_Sp_Percent_Cover,Algal_Sp_Richness,Filter_Feeders_%_Sessile,Filter_Feeders_%_Mobile,Photosynthetic,Predators,Grazers,Omnivore,Detritivore,Bare_substrata,Elminus,Saccostrea,Chthamalus,Pyura_stolonifera,Tesseropora,Mytilus_planulatus,Ecklonia_radiata,Galeolaria,Haliclona_permollis,Ralfsia_verrucosa,Gelidiella,Blidingia_minima,C_peli,Ulva_lactuca,Coralina,Grasilaria ,Red_Sea_Lettuce,Oulactis_muscosa,Actinia_tenebrosa,Tenguella_marginalba,Dicathais_orbita,Bembicium_nanum,Elysia_coodgeensis, Turbo_undulata,Austrocochlea_porcata,Bembicium_melanostomum,Nerita_atramentosa,Nodilittorina_unifasciata,Littorina_littorea,Nodilittorina_pyramidalis,Red_Spiral_Snail,Siphonaria_guamensis,Cellana_tramoserica,Siphonaria_diemenensis,Patelloida_mimula,Patelloida_alticostata,Siphonaria_funiculata,Siphonaria_recruit,Patelloida_mufria,Chiton_pelliserpentis,Onchidiidae,Patelloida_saccharina,Patiriella_exigua,Crab,Shrimp,Amphipod
Night,Four,P6211575,Balmoral,Outer,Rocky Shore,High,NA,0,18.06,4,179,1,25,3,0,0,25,0,0,0,179,0,0,75,5,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211576,Balmoral,Outer,Rocky Shore,High,NA,0.1,18.06,5,174,4,15,1,0,0,15,0,0,0,174,0,0,85,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,158,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211577,Balmoral,Outer,Rocky Shore,High,NA,0.1,18.17,7,59,4,50,1,30,2,50,0,30,0,59,0,0,50,0,0,50,0,0,0,0,0,0,0,0,5,0,0,25,0,0,0,0,0,0,2,0,0,0,0,1,52,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211578,Balmoral,Outer,Rocky Shore,High,NA,0,18.18,9,52,6,50,2,25,1,50,0,25,1,51,0,0,50,10,0,40,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,6,0,0,0,0,0,36,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0
Night,Four,P6211579,Balmoral,Outer,Rocky Shore,High,NA,0,18.06,7,98,4,50,2,15,1,50,0,15,0,98,0,0,50,15,0,35,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,82,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0
Night,Four,P6211580,Balmoral,Outer,Rocky Shore,High,NA,0,18.06,4,223,2,20,2,0,0,20,0,0,0,223,0,0,80,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211581,Balmoral,Outer,Rocky Shore,High,NA,0.1,18.17,5,190,3,75,2,0,0,75,0,0,0,190,0,0,25,60,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,184,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211582,Balmoral,Outer,Rocky Shore,High,NA,0.1,18.18,6,75,3,45,2,15,1,45,0,15,0,75,0,0,55,10,0,35,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,64,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211583,Balmoral,Outer,Rocky Shore,Mid,NA,0.2,18.06,9,78,6,30,1,20,2,30,0,20,1,77,0,0,70,0,30,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,1,0,62,0,0,1,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0
Night,Four,P6211584,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.06,6,24,4,15,1,5,1,15,0,5,2,22,0,0,85,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0
Night,Four,P6211585,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.17,7,37,4,20,1,25,2,20,0,25,0,37,0,0,80,0,20,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,2,0,0,0
Night,Four,P6211586,Balmoral,Outer,Rocky Shore,Mid,NA,0.1,18.18,6,31,5,15,1,0,0,15,0,0,1,30,0,0,85,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,2,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211587,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.06,4,10,2,15,1,25,1,15,0,25,0,10,0,0,85,0,15,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211588,Balmoral,Outer,Rocky Shore,Mid,NA,0.2,18.06,6,40,4,15,1,15,1,15,1,15,0,39,0,0,85,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211589,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.17,5,12,3,30,1,10,1,30,1,10,0,11,0,0,70,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211590,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.18,5,11,3,10,1,35,1,10,0,35,0,11,0,0,90,0,10,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211591,Balmoral,Outer,Rocky Shore,Mid,NA,0.1,18.06,4,31,3,10,1,0,0,10,0,0,0,31,0,0,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211592,Balmoral,Outer,Rocky Shore,Mid,NA,0,18.06,6,43,5,20,1,0,0,20,1,0,2,40,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,0,0,0
Day,Four,P6191277,Berry Island R,Inner,Rocky Shore,High,630,NA,NA,4,19,2,0,0,10,2,0,0,10,0,19,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191278,Berry Island R,Inner,Rocky Shore,High,620,NA,NA,4,10,2,0,0,25,2,0,0,25,0,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191279,Berry Island R,Inner,Rocky Shore,High,589,NA,NA,10,23,6,10,1,30,3,10,0,30,0,23,0,0,90,0,10,0,0,0,0,0,0,0,0,0,0,15,5,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3,3,4,0,0,0,2,0,0,0,0,0,0,0
Day,Four,P6191280,Berry Island R,Inner,Rocky Shore,High,604,NA,NA,3,2,2,0,0,5,1,0,0,5,0,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Day,Four,P6191281,Berry Island R,Inner,Rocky Shore,High,673,NA,NA,3,6,2,0,0,10,1,0,0,10,0,6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191282,Berry Island R,Inner,Rocky Shore,High,630,NA,NA,2,0,0,10,1,5,1,10,0,5,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191283,Berry Island R,Inner,Rocky Shore,High,620,NA,NA,3,7,2,0,0,10,1,0,0,10,0,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191284,Berry Island R,Inner,Rocky Shore,High,589,NA,NA,3,1,1,10,1,5,1,10,0,5,0,1,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191285,Berry Island R,Inner,Rocky Shore,High,604,NA,NA,3,1,1,15,1,10,1,15,0,10,0,1,0,0,85,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191286,Berry Island R,Inner,Rocky Shore,High,673,NA,NA,3,5,1,5,1,65,1,5,0,65,0,5,0,0,95,5,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191287,Berry Island R,Inner,Rocky Shore,Mid,650,NA,NA,6,53,4,65,1,5,1,65,0,5,0,53,0,0,35,0,65,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,33,0,0,0,6,0,0,0,0,0,0,0
Day,Four,P6191288,Berry Island R,Inner,Rocky Shore,Mid,508,NA,NA,5,39,4,25,1,0,0,25,0,0,0,39,0,0,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,12,0,0,0,2,0,0,0,0,0,0,0
Day,Four,P6191289,Berry Island R,Inner,Rocky Shore,Mid,510,NA,NA,7,86,5,80,1,20,1,80,0,20,1,85,0,0,20,0,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,33,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191290,Berry Island R,Inner,Rocky Shore,Mid,480,NA,NA,4,86,3,55,1,0,0,55,0,0,0,86,0,0,45,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,32,0,0,0,12,0,0,0,0,0,0,0
Day,Four,P6191291,Berry Island R,Inner,Rocky Shore,Mid,450,NA,NA,4,70,3,60,1,0,0,60,0,0,0,70,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191292,Berry Island R,Inner,Rocky Shore,Mid,650,NA,NA,5,62,3,40,1,20,1,40,0,20,0,62,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191293,Berry Island R,Inner,Rocky Shore,Mid,508,NA,NA,6,102,4,90,1,5,1,90,0,5,0,102,0,0,10,0,90,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,0,0,0,0,0,49,0,0,0,9,0,0,0,0,0,0,0
Day,Four,P6191294,Berry Island R,Inner,Rocky Shore,Mid,510,NA,NA,5,78,3,50,1,5,1,50,0,5,0,78,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,25,0,0,0,7,0,0,0,0,0,0,0
Day,Four,P6191295,Berry Island R,Inner,Rocky Shore,Mid,480,NA,NA,4,45,3,45,1,0,0,45,0,0,0,45,0,0,55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191296,Berry Island R,Inner,Rocky Shore,Mid,450,NA,NA,5,53,4,75,1,0,0,75,0,0,1,52,0,0,25,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,26,0,0,0,6,0,0,0,0,0,0,0
Night,Four,P6211668,Berry Island R,Inner,Rocky Shore,Mid,NA,0.1,16.87,4,47,2,50,1,5,1,50,0,5,0,47,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211669,Berry Island R,Inner,Rocky Shore,Mid,NA,0,17.02,7,54,4,55,1,20,2,55,0,20,0,54,0,0,45,0,55,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,26,0,0,0,8,0,0,0,0,0,0,0
Night,Four,P6211670,Berry Island R,Inner,Rocky Shore,Mid,NA,0,17.12,7,70,5,65,1,15,1,65,0,15,0,70,0,0,35,0,65,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,36,0,0,0,12,0,0,0,1,0,0,0
Night,Four,P6211671,Berry Island R,Inner,Rocky Shore,Mid,NA,0.1,16.88,6,68,4,75,1,10,1,75,0,10,0,68,0,0,25,0,75,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,46,0,0,0,0,0,0,0,1,0,0,0
Night,Four,P6211672,Berry Island R,Inner,Rocky Shore,Mid,NA,0.1,16.87,6,56,5,55,1,0,0,55,0,0,1,55,0,0,45,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
Night,Four,P6211673,Berry Island R,Inner,Rocky Shore,Mid,NA,0.1,17.02,7,58,4,80,1,20,2,80,0,20,0,58,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,41,0,0,0,6,0,0,0,0,0,0,0
Night,Four,P6211674,Berry Island R,Inner,Rocky Shore,Mid,NA,0,17.12,8,62,5,65,1,20,2,65,0,20,0,62,0,0,35,0,65,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,33,0,0,0,21,0,0,0,0,0,0,0
Night,Four,P6211675,Berry Island R,Inner,Rocky Shore,Mid,NA,0,16.88,6,70,3,65,1,30,2,65,0,30,0,70,0,0,35,0,65,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,35,0,0,0,12,0,0,0,0,0,0,0
Night,Four,P6211676,Berry Island R,Inner,Rocky Shore,Mid,NA,0.1,16.87,7,89,5,50,1,15,1,50,0,15,0,89,0,0,50,0,50,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,2,0,27,0,0,0,17,0,0,0,0,0,0,0
Night,Four,P6211677,Berry Island R,Inner,Rocky Shore,Mid,NA,0.1,17.02,5,51,3,45,1,5,1,45,0,5,0,51,0,0,55,0,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211678,Berry Island R,Inner,Rocky Shore,High,NA,0.1,17.12,2,1,1,0,0,5,1,0,0,5,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211679,Berry Island R,Inner,Rocky Shore,High,NA,0.1,16.88,4,1,1,10,1,35,2,10,0,35,0,1,0,0,90,10,0,0,0,0,0,0,0,0,0,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211680,Berry Island R,Inner,Rocky Shore,High,NA,0.1,16.87,4,3,1,5,1,15,2,5,0,15,0,3,0,0,95,5,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211681,Berry Island R,Inner,Rocky Shore,High,NA,0.1,17.02,4,1,1,5,1,20,2,5,0,20,0,1,0,0,95,5,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211682,Berry Island R,Inner,Rocky Shore,High,NA,0.1,17.12,3,2,2,5,1,0,0,5,0,0,0,2,0,0,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Night,Four,P6211683,Berry Island R,Inner,Rocky Shore,High,NA,0.1,16.88,4,5,2,15,1,5,1,15,0,5,0,5,0,0,85,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211684,Berry Island R,Inner,Rocky Shore,High,NA,0.1,16.87,2,0,0,0,0,90,2,0,0,90,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,85,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211685,Berry Island R,Inner,Rocky Shore,High,NA,0.1,17.02,2,0,0,5,1,5,1,5,0,5,0,0,0,0,95,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211686,Berry Island R,Inner,Rocky Shore,High,NA,0.1,17.12,5,5,2,10,1,35,2,10,0,35,0,5,0,0,90,10,0,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6211687,Berry Island R,Inner,Rocky Shore,High,NA,0.1,16.88,2,0,0,0,0,10,2,0,0,10,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191298,Berry Island S,Inner,Seawall,High,130,NA,NA,4,7,3,0,0,45,1,0,0,45,0,7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0
Day,Four,P6191299,Berry Island S,Inner,Seawall,High,150,NA,NA,4,6,3,0,0,55,1,0,0,55,0,6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0
Day,Four,P6191300,Berry Island S,Inner,Seawall,High,114,NA,NA,7,9,3,10,1,70,3,10,0,70,0,9,0,0,90,0,10,0,0,0,0,0,0,0,20,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0
Day,Four,P6191301,Berry Island S,Inner,Seawall,High,89,NA,NA,4,7,2,0,0,20,2,0,0,20,0,7,0,0,100,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191302,Berry Island S,Inner,Seawall,High,111,NA,NA,3,23,1,0,0,55,2,0,0,55,0,23,0,0,100,0,0,0,0,0,0,0,0,0,50,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191303,Berry Island S,Inner,Seawall,High,130,NA,NA,5,36,3,0,0,30,2,0,0,30,0,36,0,0,100,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191304,Berry Island S,Inner,Seawall,High,150,NA,NA,4,28,2,0,0,25,2,0,0,25,1,27,0,0,100,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191305,Berry Island S,Inner,Seawall,High,114,NA,NA,3,15,1,0,0,25,2,0,0,25,0,15,0,0,100,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191306,Berry Island S,Inner,Seawall,High,89,NA,NA,6,19,2,5,1,50,3,5,0,50,0,19,0,0,95,0,5,0,0,0,0,0,0,0,20,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191307,Berry Island S,Inner,Seawall,High,111,NA,NA,5,26,4,0,0,15,1,0,0,15,0,26,0,0,100,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191308,Berry Island S,Inner,Seawall,Mid,117,NA,NA,8,65,5,80,1,30,2,80,0,30,2,63,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,3,0,0,0,42,0,0,0,5,0,0,0,0,0,0,0
Day,Four,P6191309,Berry Island S,Inner,Seawall,Mid,113,NA,NA,7,83,4,65,1,45,2,65,0,45,3,80,0,0,35,0,65,0,0,0,0,0,0,0,35,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,47,0,0,0,0,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191310,Berry Island S,Inner,Seawall,Mid,120,NA,NA,8,97,5,60,1,45,2,60,0,45,0,97,0,0,40,0,60,0,0,0,0,0,0,0,35,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,2,0,5,35,0,0,0,7,0,0,0,0,0,0,0
Day,Four,P6191311,Berry Island S,Inner,Seawall,Mid,95,NA,NA,9,91,5,75,1,45,3,75,0,45,3,88,0,0,25,0,75,0,0,0,0,0,0,0,25,0,0,10,0,10,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,0,4,0,0,38,0,0,0,11,0,0,0,0,0,0,0
Day,Four,P6191312,Berry Island S,Inner,Seawall,Mid,101,NA,NA,9,68,6,75,1,35,2,75,0,35,1,67,0,0,25,0,75,0,0,0,0,0,0,0,25,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,2,0,1,2,36,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191313,Berry Island S,Inner,Seawall,Mid,117,NA,NA,8,69,6,65,1,25,1,65,0,25,3,66,0,0,35,0,65,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,24,0,0,0,0,4,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0
Day,Four,P6191314,Berry Island S,Inner,Seawall,Mid,113,NA,NA,10,68,7,35,1,80,2,35,0,80,0,68,0,0,65,0,35,0,0,0,0,0,0,0,55,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,2,6,0,3,19,0,0,0,0,0,3,0,0,0,0,0
Day,Four,P6191315,Berry Island S,Inner,Seawall,Mid,120,NA,NA,7,22,3,95,1,90,3,95,0,90,0,22,0,0,5,0,95,0,0,0,0,0,0,0,0,0,0,75,5,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0
Day,Four,P6191316,Berry Island S,Inner,Seawall,Mid,95,NA,NA,9,31,5,95,1,95,3,95,0,95,0,31,0,0,5,0,95,0,0,0,0,0,0,0,5,0,0,85,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,6,16,0,0,0,0,0,2,0,0,0,0,0
Day,Four,P6191317,Berry Island S,Inner,Seawall,Mid,101,NA,NA,9,18,4,30,1,90,4,30,0,90,0,18,0,0,70,0,30,0,0,0,0,0,0,0,5,0,15,65,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0
Night,Four,P6201384,Berry Island S,Inner,Seawall,Mid,NA,0,18.67,7,45,4,50,1,90,2,50,0,90,0,45,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,75,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,34,0,0,0,0,0,3,0,0,0,0,0
Night,Four,P6201385,Berry Island S,Inner,Seawall,Mid,NA,0,18.69,9,12,4,35,1,95,4,35,0,95,1,11,0,0,65,0,35,0,0,0,0,0,0,0,0,0,5,25,10,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0
Night,Four,P6201386,Berry Island S,Inner,Seawall,Mid,NA,0.1,18.71,8,13,3,50,1,80,4,50,0,80,2,11,0,0,50,0,50,0,0,0,0,0,0,0,30,0,0,30,10,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
